"","CODIGO","NOMBRE_UNIVERSIDAD","TIPO_GESTION","DEPARTAMENTO_FILIAL","NOMBRE_FILIAL","CODIGO_CLASE_PROGRAMA","NOMBRE_CLASE_PROGRAMA","NOMBRE_PROGRAMA","ANIO_PERIODO","Cant_Carnes"
"1613","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,6
"1614","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,236
"1615","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD Y FINANZAS",2018,1537
"1616","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","GESTION DE RECURSOS HUMANOS",2018,342
"1617","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION DE RECURSOS HUMANOS",2018,29
"1618","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION PUBLICA",2018,665
"1619","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN MARKETING TURISTICO Y HOTELERO",2018,10
"1620","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN PUBLICIDAD",2018,4
"1621","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN RELACIONES PUBLICAS",2018,12
"1622","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",41,"ADMINISTRACIÓN Y COMERCIO","MARKETING",2018,315
"1623","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",42,"DERECHO","DERECHO",2018,6120
"1624","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",61,"INFORMÁTICA","ING. COMPUTACION Y SISTEMAS",2018,8
"1625","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",61,"INFORMÁTICA","ING. DE COMPUTACION Y SISTEMAS",2018,577
"1626","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",71,"INGENIERÍA Y PROFESIONES AFINES","CIENCIAS AERONAUTICAS",2018,483
"1627","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,24
"1628","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",72,"INDUSTRIA Y PRODUCCIÓN","ING. EN INDUSTRIAS ALIMENTARIAS",2018,6
"1629","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,728
"1630","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,716
"1631","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,525
"1632","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",91,"SALUD","ENFERMERIA",2018,264
"1633","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",91,"SALUD","MEDICINA HUMANA",2018,4273
"1634","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",91,"SALUD","OBSTETRICIA",2018,761
"1635","019","UNIVERSIDAD DE SAN MARTIN DE PORRES","PRIVADO","LIMA","USMP-FILIAL LIMA",91,"SALUD","ODONTOLOGIA",2018,1008
"1636","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,2
"1637","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,1
"1638","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",14,"EDUCACIÓN ESPECIAL","EDUCACION ESPECIAL",2018,1
"1639","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",19,"OTROS PROGRAMAS EN EDUCACIÓN","MAESTRIA EN EDUCACION",2018,1
"1640","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",23,"IDIOMAS","TRADUCCION E INTERPRETACION",2018,8
"1641","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA",2018,2
"1642","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,9
"1643","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",32,"PERIODISMO E INFORMACIÓN","CIENCIAS DE LA COMUNICACION",2018,1
"1644","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNAC.",2018,2
"1645","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD Y FINANZAS",2018,4
"1646","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",42,"DERECHO","DERECHO",2018,3
"1647","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS Y GESTION DE TECNOLOGIAS DE INFORMACION",2018,1
"1648","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,9
"1649","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","MAESTRIA EN NUTRICION Y DIETETICA",2018,1
"1650","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","NUTRICION Y DIETETICA",2018,1
"1651","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",11,"EDUCACIÓN INICIAL Y PRIMARIA","2DA. ESPECIALIDAD INTERVENCION TEMPRANA",2018,12
"1652","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,312
"1653","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,92
"1654","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",14,"EDUCACIÓN ESPECIAL","EDUCACION ESPECIAL",2018,186
"1655","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",19,"OTROS PROGRAMAS EN EDUCACIÓN","COMPLEMENTACION ACADEMICA EN EDUCACION",2018,23
"1656","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",19,"OTROS PROGRAMAS EN EDUCACIÓN","DOCTORADO EN EDUCACION",2018,60
"1657","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",19,"OTROS PROGRAMAS EN EDUCACIÓN","MAESTRIA EN EDUCACION",2018,213
"1658","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",23,"IDIOMAS","TRADUCCION E INTERPRETACION",2018,391
"1659","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","DOCTORADO EN PSICOLOGIA",2018,20
"1660","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA",2018,148
"1661","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,958
"1662","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",32,"PERIODISMO E INFORMACIÓN","CIENCIAS DE LA COMUNICACION",2018,157
"1663","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNAC.",2018,221
"1664","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD Y FINANZAS",2018,97
"1665","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",42,"DERECHO","DERECHO",2018,331
"1666","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",42,"DERECHO","MAESTR.DERECHO CIVIL MENC.DERECH.FAMILIA",2018,91
"1667","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS Y GESTION DE TECNOLOGIAS DE INFORMACION",2018,17
"1668","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,419
"1669","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",91,"SALUD","MAESTRIA EN NUTRICION Y DIETETICA",2018,31
"1670","020","UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON","PRIVADO","LIMA","UNIFE-SEDE PRINCIPAL",91,"SALUD","NUTRICION Y DIETETICA",2018,358
"1671","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",1,"SERVICIOS PERSONALES","INGENIERIA EN ECOTURISMO",2018,4
"1672","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",4,"SERVICIOS DE TRANSPORTE","INGENIERIA DE TRANSPORTES",2018,5
"1673","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,3
"1674","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,1
"1675","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",12,"EDUCACIÓN SECUNDARIA","EDUC. SEC.- CIENCIAS HISTORICO SOCIALES",2018,1
"1676","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA - LENGUA Y LITERAT.",2018,1
"1677","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",15,"EDUCACIÓN FÍSICA","EDUCACION FISICA",2018,2
"1678","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",22,"HUMANIDADES","ANTROPOLOGIA Y ARQUEOLOGIA-ANTROPOLOGIA",2018,6
"1679","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",22,"HUMANIDADES","ANTROPOLOGIA Y ARQUEOLOGIA-ARQUEOLOGIA",2018,2
"1680","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",22,"HUMANIDADES","HISTORIA - HISTORIA",2018,1
"1681","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",23,"IDIOMAS","LIC. A DIST. EN LA ENSEÑANZA DE INGLES",2018,1
"1682","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",23,"IDIOMAS","LINGUISTICA Y LITERATURA - LITERATURA",2018,2
"1683","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","CIENCIA POLITICA",2018,5
"1684","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA",2018,17
"1685","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,26
"1686","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","SEG.ESP.- TERAPIA COGNITIVO CONDUCTUAL",2018,1
"1687","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","SOCIOLOGIA",2018,6
"1688","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",32,"PERIODISMO E INFORMACIÓN","CIENCIAS DE LA COMUNICACION",2018,5
"1689","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADM. PRIVADA - ADM. DE EMPRESAS",2018,5
"1690","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADM. PRIVADA - MARKETING",2018,1
"1691","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADM.PUB.Y DE GEST.SOCIAL-ADMINIS.PUBLICA",2018,5
"1692","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADM.TURIS. Y NEG. INTERN. - NEG. INTERN.",2018,6
"1693","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,29
"1694","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",42,"DERECHO","DERECHO",2018,23
"1695","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",42,"DERECHO","MAESTRIA - DERECHO PENAL",2018,1
"1696","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",51,"CIENCIAS BIOLÓGICAS Y AFINES","BIOLOGIA",2018,5
"1697","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",52,"MEDIO AMBIENTE","INGENIERIA AMBIENTAL",2018,4
"1698","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",53,"CIENCIAS FÍSICAS Y QUÍMICAS","INGENIERIA GEOGRAFICA - ING. GEOGRAFICA",2018,7
"1699","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",53,"CIENCIAS FÍSICAS Y QUÍMICAS","QUIMICA",2018,4
"1700","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",54,"MATEMÁTICAS Y ESTADÍSTICA","MATEMATICA Y ESTADISTICA - ESTADISTICA",2018,1
"1701","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS - ING. SISTEMAS",2018,2
"1702","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE TELECOMUNICACIONES",2018,1
"1703","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA INFORMATICA",2018,2
"1704","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA DE MECATRONICA",2018,2
"1705","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,2
"1706","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA ALIMENTARIA",2018,5
"1707","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,7
"1708","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,6
"1709","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,10
"1710","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",81,"AGRICULTURA","INGENIERIA AGROINDUSTRIAL",2018,9
"1711","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",83,"PESCA","INGENIERIA EN ACUICULTURA",2018,1
"1712","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","ENFERMERIA",2018,4
"1713","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","LABORATORIO Y ANATOMIA PATOLOGICA",2018,6
"1714","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","MEDICINA",2018,12
"1715","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","NUTRICION",2018,3
"1716","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","OBSTETRICIA",2018,5
"1717","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","ODONTOLOGIA",2018,10
"1718","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","RADIO IMAGEN - RADIOLOGIA",2018,6
"1719","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","TERAPIA DE REHABILITACION - TERAP.DE L.",2018,6
"1720","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",91,"SALUD","TERAPIA DE REHABILITACION - TERAP.FISICA",2018,7
"1721","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","","[NO ESPECIFICADO]",92,"BIENESTAR","TRABAJO SOCIAL",2018,5
"1722","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",1,"SERVICIOS PERSONALES","ADM.TURIS. Y NEG. INTERN. - ADM.TURISMO",2018,247
"1723","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",1,"SERVICIOS PERSONALES","INGENIERIA EN ECOTURISMO",2018,262
"1724","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","DOCTORADO - SALUD PUBLICA",2018,57
"1725","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA - SALUD PUB. CON MENCION EPIDE.",2018,11
"1726","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA - SALUD PUB.:MENCION EN GEST.",2018,24
"1727","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA - SALUD PUBLICA",2018,21
"1728","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","SEG. ESP.: GESTION DEL BIENESTAR SOCIAL",2018,6
"1729","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",4,"SERVICIOS DE TRANSPORTE","INGENIERIA DE TRANSPORTES",2018,445
"1730","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",4,"SERVICIOS DE TRANSPORTE","MAESTRIA - INGENIERIA DE TRANSPORTE",2018,30
"1731","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,325
"1732","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,233
"1733","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",11,"EDUCACIÓN INICIAL Y PRIMARIA","EDUCACION PRIMARIA - EDUCACION ESPECIAL",2018,3
"1734","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",11,"EDUCACIÓN INICIAL Y PRIMARIA","SEG.ESP.- DIDAC.MATEM.EDUC.PRIM.",2018,8
"1735","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUC. SEC.- CIENCIAS HISTORICO SOCIALES",2018,105
"1736","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUC.SECUN.- COMPUTACION E INFORMATICA",2018,20
"1737","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA - IDIOMAS: INGLES",2018,86
"1738","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA - LENGUA Y LITERAT.",2018,151
"1739","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA - MATEMATICA-FISICA",2018,75
"1740","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA- CIENCIAS NATURALES",2018,4
"1741","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",12,"EDUCACIÓN SECUNDARIA","EDUCACION SECUNDARIA-FILOSOFIA Y CIENCIA",2018,6
"1742","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",13,"EDUCACIÓN SUPERIOR Y TECNOLÓGICA","MAESTRIA - DOCENCIA E INVEST. EN ESTOMA.",2018,18
"1743","021","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","PUBLICO","LIMA","UNFV-SEDE UNICA",13,"EDUCACIÓN SUPERIOR Y TECNOLÓGICA","MAESTRIA - DOCENCIA UNIVERSITARIA",2018,39
